Job Title,Company,Location,Job Link,Salary,Job Type,Posted Date,Vacancy,Description
Payroll Officer,Javedan Corporation Limited,Karachi,https://pk.indeed.com/company/jcl/jobs/Payroll-Officer-1bbfcdba196b0c9f?fccid=fafb1a662b729b5d&vjs=3,"Rs 40,000 - Rs 60,000 a month",Full-time,Posted 5 days ago,Hiring 1 candidate for this role,"Required Payroll Officer 
Javedan Corporation Naya Nazimabad (a part of Arif Habib Group) is one of the leading name in construction and real estate development.
We are currently looking for Payroll officer at our head office located in Naya Nazimabad.
Eligibility:

Fresh BBA/MBA preferably in Human Resources or final year students waiting for result.
1 to 2 years of experience in handling payroll, EOBI and SESSI.
Good know how of excel.
Experience of working on Attendance Software ""TimeTrax"" will be a plus.
Candidates living near Naya Nazimabad will be preferred

We are equal opportunity employer.
Job Type: Full-time
Salary: Rs40,000.00 - Rs60,000.00 per month
Application Question(s):

do you have prior experience of working on Attendance Software - TimeTrax?
"
Human Resources Generalist/Manager,Fleekbiz (Pvt.) Ltd,Karachi,https://pk.indeed.com/company/FleekBiz/jobs/Human-Resource-Generalist-Manager-97b1223f44c140a0?fccid=93e2aa6703c03861&vjs=3,,Full-time,Posted 2 days ago,Application response rate: 70%,"Qualification:

Bachelor's or Master's degree in business administration or any other equivalent certification of HR

Experience:

4 to 5+ years relevant experience (IT industry experience is a plus point)

Job Description:
Key responsibilities for an HR Generalist/Manager may include: Recruitment and Staffing: Developing and implementing effective recruitment and selection strategies to attract top talent, managing job postings, reviewing resumes, conducting interviews, and making hiring decisions.
Employee Relations: Addressing employee concerns and grievances, promoting a positive and inclusive workplace culture, managing employee disciplinary actions and terminations, and maintaining compliance with all applicable labor laws.
Performance Management: Developing and implementing a performance management system, providing coaching and feedback to employees, managing the performance appraisal process, and identifying and addressing performance issues.
Compensation and Benefits: Developing and administering compensation and benefits programs, and managing employee leave programs.
Training and Development: Developing and delivering training programs, conducting needs assessments, identifying skill gaps, and promoting career development opportunities for employees.
HR Administration: Managing all aspects of HR administration, including maintaining employee files, managing HR systems and databases, and preparing reports and metrics to analyze HR data. Looking after the Admin team for administrative work as well.
Requirements Include:

Strong knowledge of HR best practices, and industry trends.
Excellent communication, interpersonal, and problem-solving skills.
Ability to work collaboratively with a diverse group of individuals and teams.
Proficient in HR systems and software, including ATS, and payroll systems.

Salary: up to 180k
Shift: Morning/ Evening
Location: Gulshan-e-Iqbal Block 5, Karachi
Monetary benefits include Profit sharing (bi-annual), Eid Bonuses, Performance Bonuses, EOBI (Pension plan), Paid leave compensation, Loan & Advance salary.
Medical benefits: Family healthcare (Including maternity), Family OPD (reimbursable), Maternal/Paternal leaves.
In-house recreational facilities: Outdoor sports area, Billiards & Foosball table, Xbox & Media Room, Gym facility (upcoming) At Fleekbiz (Pvt.) Ltd, we offer a challenging and rewarding work environment, opportunities for professional growth, and a competitive compensation package.
Job Type: Full-time
Salary: Up to Rs180,000.00 per month"
HR Executive & Intern,Eureka web solutions & IT Nexer LLC,Karachi,https://pk.indeed.com/company/EWS-(Eureka-Web-Solutions)/jobs/Human-Resource-Executive-Intern-d05d2c4eeb236698?fccid=b354f7b9264f4cdf&vjs=3,"Rs 30,000 - Rs 40,000 a month",Internship,Posted 24 days ago,Application response rate: 64%,"We (Digital Commands) are looking for a Human Resource Executive and interns with following Job responsibilities:

Recruits, interviews, and facilitates the hiring of qualified job applicants for open positions.
Update our internal databases with new employee information, including contact details and employment forms
Prepare monthly reports for salary processing, attendance, new joiners, leavers, deductions, confirmations and increments/adjustment.
Processing of probation expiry forms & confirmation letters.
Develop fair HR policies and ensure employees understand and comply with them
Manage employees’ grievances/concerns.
Oversee daily operations of the HR department.
Implement performance review procedures
Update personal files with all relevant documents.

Requirements:

Candidate must have experience in hr consulting firms.
Familiarity with current employment rules and regulations·
Strong interpersonal and communication skills.
Proficiency in all Microsoft Office applications
Strong analytical and problem-solving skills
Excellent administrative and organizational skills
Effective communication skills.

Salary: Rs30,000.00 - Rs40,000.00 per month"
HR Officer Cum Admin Officer,Qamarul Islam Hospital,Karachi,https://pk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CkHRakWlMN8ALJoP-MvvAnKCZAiC0G_-tRji-4ooLBXjms9x6C9gbpgUs8xwKPqg7Fas3XqGjaUiCiaK9Sdxd5KWVXCV3p4zYhO_9XM0BjL-MtL6ib45ccKyprGrckIWgaFSXUsA1FVN86vrL3zGsfymBq22ILLDH2AccG95mSuOHWvqZ2W_kwzd-Enq1X1z80Sxw5ag3HaQOv5cQvkBu1hYmE1wu8UZdYI2yX1GE_G96XXBQ6cAROj2N7XZO_dDctRlGiAY-k7XxAlNY-TcIELdtGjt6uuzBHyoVs1Qxnv5vAv6PxRUaU2fIeon0E3nPPb9df69zRzS03pLSB0MFQCkOYvIHL0CKoA-bWMHamhrvKBVD0Jiupeag95oIuvxFdjXPMemiYWK3PeQPn5JZiDQ-Av3e5CZiwIM4WxMdupm9WOeShUn80vOrGzLIQHVs9bv4K7vMAEL3hHu8VILuoHe9P5cuvJMazwqhEGvz7O_RzgvDsOvFfBAn-C9P2Km7NTFRDR96IOuRD0hQcrFa9TDHcCVuP32c=&xkcb=SoDB-_M3RxnBhsx9KJ0KbzkdCdPP&p=13&fvj=1&vjs=3,,Full-time,Posted 30 days ago,Application response rate: 97%,"Admin cum HR Officer
We are looking for high-qualified candidates for the following vacancy: ADMINISTRATIVE Cum HR OFFICER
Main duties and Responsibilities:
HUMAN RESOURCES PART:
Assist in posting the vacancies in the recruitment websites
Help in making appointments with short-listed candidates for interviews
Send response messages to unshort-listed applicants
Assist in updating the HR filing system
ADMINISTRTIVE :
Arranging for meeting rooms for doctors, payment, office set up, timesheet & leave records, Office equipment & furniture, etc.
Supervise administrative management in office.
Maintain and manage central filing and archiving system and corresponding e-filing.
Order office supplies and preparing payment vouchers for office supplies and expenses (water, drinking water, electricity, telephone, photocopy, stationery, monthly phone and email correspondence).
Orientate new staff on systems related to office administration procedures including the central filing system and the e-filing system.
Other reasonable duties as assigned.
Required education, skills and qualities
Education:
Degree in Administrative or related areas
Professional Experience:
Minimum 3-5 years of work experience as administration officer.
Proficient in MS Office applications (Word, Excel, Internet Explorer, MS Outlook, PowerPoint)
Good inter-personal skills
Fluent in written and spoken English.
Work experience with hospital and/or NGOs would be an advantage.
Job Type: Full-time"
Talent Acquisition & HR Professional,Horizon Ventures,Karachi,https://pk.indeed.com/company/Horizon-Ventures/jobs/Talent-Acquisition-Human-Resource-Professional-c886ef16cb831fdf?fccid=882c85dc15d67e93&vjs=3,"Rs 80,000 - Rs 100,000 a month",Full-time,Posted 30+ days ago,Hiring 5 candidates for this role,"Responsibilities

Coordinate with hiring managers to identify staffing needs
Determine selection criteria
Source potential candidates through online channels (e.g. social platforms and professional networks)
Plan interview and selection procedures, including screening calls, assessments and in-person interviews
Assess candidate information, including resumes and contact details, using our Applicant Tracking System
Design job descriptions and interview questions that reflect each position’s requirements
Lead employer branding initiatives
Organize and attend job fairs and recruitment events
Forecast quarterly and annual hiring needs by department
Foster long-term relationships with past applicants and potential candidates

Requirements and skills

Proven work experience as a Talent Acquisition Specialist or similar role
Familiarity with social media, resume databases and professional networks (e.g. Stack Overflowand Github)
Hands-on experience with full-cycle recruiting using various interview techniques and evaluation methods
Knowledge of Applicant Tracking Systems (ATSs)
Excellent verbal and written communication skills
A keen understanding of the differences between various roles within organizations
BSc in Human Resources Management or relevant field

Job Type: Full-time
Salary: Rs80,000.00 - Rs100,000.00 per month
Application Deadline: 31/12/2022"
Assistant Manager - HR & Operations,MicroMerger (Pvt.) Ltd,Karachi,https://pk.indeed.com/company/Micromerger/jobs/Assistant-Manager-5e593a489406c09a?fccid=bbe2497302295a59&vjs=3,"Rs 80,000 - Rs 100,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"We are looking for an Assistant HR manager to work in our Karachi Office. The Right Candidate will take ownership of all HR matters across the office from recruitment to performance reviews, wage reviews, disciplinary action, and learning and development. To perform well in this role you should have at least 5-year experience in an HR department and knowledge of all legal requirements in this role.
Duties and Responsibilities

Consistently recruiting excellent staff.
Maintaining a smooth onboarding process.
Training, counseling, and coaching our staff.
Resolving conflicts through positive and professional mediation.
Carrying out necessary administrative duties.
Conducting performance and wage reviews.
Developing clear policies and ensuring policy awareness.
Creating clear and concise reports.
Giving helpful and engaging presentations.
Operational tasks management & completing compliance.
Maintaining and reporting on workplace health and safety compliance.
Handling workplace investigations, disciplinary, and termination procedures.
Maintaining employee and workplace privacy.
Leading a team of junior human resource managers.

Essential Requirements

Bachelor’s degree in human resources management or equivalent.
Experience in human resources or related fields.
Ability to build and maintain positive relationships with colleagues.
Experience in educating and coaching staff.
Experience in conflict resolution, disciplinary processes, and workplace investigations.
Experience in following and maintaining workplace privacy.
Ability to give presentations.
Knowledge of relevant health and safety laws.
Experience using computers for a variety of tasks.
Competency in Microsoft applications including Word, Excel, and Outlook.
Competency in using the HRMIS system is an added advantage

Job Type: Full-time
Salary: Rs80,000.00 - Rs100,000.00 per month
Application Deadline: 15/01/2023"
HR Officer,Resource Linked,Karachi,https://pk.indeed.com/company/Resource-linked/jobs/Human-Resource-Officer-62e74ca1b2631249?fccid=a4592850fe88edd4&vjs=3,"Rs 40,000 - Rs 45,000 a month",Full-time,Posted 30+ days ago,Application response rate: 65%,"Resource Linked Pvt Ltd is looking for the position of HR Officer
Qualification: BBA/ MBA – Human Resource
Experience: 1-2 Year of ExperienceSkills: Good in Excel
Job Type: Full-time
Salary: Rs40,000.00 - Rs45,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)
"
Purchase officer | Purchase Rider,Human Resource Provider,Karachi,https://pk.indeed.com/company/Human-Resource-Provider/jobs/Purchase-Officer-Purchase-Rider-abb8b0bb23c9041d?fccid=f520678619db6547&vjs=3,"Rs 35,000 - Rs 40,000 a month",N/A,Posted 22 days ago,Hiring 1 candidate for this role,"A well know fashion-retail garments manufacturing mill, looking to hire potential candidate:
Purchase Officer
Responsibilities:

Make Purchase order, invoice, Excel sheet, and email correspondence
Visit vendor to purchase item
Strong follow up to in-house the item
Communicate with department, their need for purchase

Skills:

Excel
Communication
Store manage
Purchase, negotiate, sourcing

Salary: Rs35,000.00 - Rs40,000.00 per month"
Human Resources Executive,Mywater (A Multinet Associated Company),Karachi,https://pk.indeed.com/company/Mywater/jobs/Human-Resource-Executive-b3f38f320e7fda14?fccid=3fdb9e67fd926ea6&vjs=3,,Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"Responsible for overseeing employee compensation and benefits, compensation databases, job descriptions, benchmark compensation as well as annual performance reviews. Also deals with the payment of employees and the provision of benefits which includes the process of determining how much an employee should be paid and deciding what benefits should be offered.
Job Type: Full-time
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Application Question(s):

What is your Current Salary?
How soon you can join if gets shortlisted?

Education:

Bachelor's (Required)

Experience:

Compensation & Benefits: 1 year (Required)
"
Human Resource (HR) Manager - Remote,Skyray Ventures,Karachi,https://pk.indeed.com/company/Skyray-Ventures/jobs/Human-Resource-Manager-744a6baff961af24?fccid=908c774775b3328f&vjs=3,"Rs 40,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"Skyray Ventures is looking to hire an HR Manager to join our growing company!
An ideal candidate must have excellent interpersonal, verbal, and written communication skills. The candidate must be a conceptual thinker, with outstanding organizational, and management skills and must have the ability to adapt to a fast-paced environment. The candidate must take ownership of all HR matters across the company from recruitment to performance reviews, wage reviews, disciplinary action, and learning and development. To perform well in this role you should have experience as an HR manager, or other senior roles in the HR team, and knowledge around all legal requirements in this role.
As an HR Manager, you must possess strong decision-making, leadership and problem-solving skills. You must have a deep understanding of employee relationships and the recruitment process. An ideal candidate should be able to manage conflict effectively.
Responsibilities:

Assist with HR-related activities
Maintain employees records
Assist with the recruitment process by identifying the potential candidates
Assist with employee performance management systems
Coordinate and schedule interviews and orientations
Create and share reports on HR related activities
Assist HR team to create and share employees’ performance reports to senior leadership
Conduct training and coaching sessions with employees on a weekly basis
Consistently recruiting excellent staff
Leading a team of junior human resource assistants
Carrying out necessary administrative duties
Conducting performance and wage reviews
Developing clear policies and ensuring policy awareness
Creating clear and concise reports
Giving helpful and engaging presentations

Qualifications/ Requirements:

Master’s/Bachelor’s in Human Resource, Marketing, Business, or related field
Excellent active listening, negotiation and presentation skills
Knowledge of HR systems and databases
2 or 3 years of experience working in HR, can be more
Excellent English communication skills, both written and verbal (REQUIRED)
Must have perfect grammar and sentence structure
Smart and problem solver
Must have strong knowledge of HR and recruitment processes, how to build SOPs, systems, etc
Must have strong team management and leadership skills
Great understanding of employee branding, employee happiness, benefits programmes, etc
If has worked in a remote company in HR as well, that would be a huge bonus, as that aligns with what we do
Strong understanding and experience in operations managements, managing and understanding the operations of a company, and how to streamline them
Understanding/experience with payroll processing, incentives, etc
Has worked on recruitment for various kinds of industries and positions in the past, marketing, sales, technology related, etc.
Enthusiastic person who can enjoy the role, and thrive at it
Must be innovative and must be someone who can bring new ideas to the company, someone who can figure out how to improve the current systems + processes (Important)

Job Type: Full time
Job Type: Full-time
Salary: From Rs40,000.00 per month
Application Question(s):

Are you willing to provide 2-3 writing samples?
Have you managed a team in a remote setting?

Education:

Bachelor's (Required)

Experience:

HR: 2 years (Required)
"
Human Resources Executive,IT Verticals Inc,Karachi,https://pk.indeed.com/company/IT-Verticals-Inc/jobs/Human-Resource-Executive-3592cd8069d066b1?fccid=9cf7d0f45c9e4081&vjs=3,,Full-time,Posted 9 days ago,Hiring 1 candidate for this role,"Human Resources Executive
We have a career orientated job opportunity at IT Verticals; for HR Executive. Oversee the hiring, training, and dismissal processes and administering and monitoring benefit programs. The ideal candidate will be competent in prioritizing and working with little supervision, must be self-motivated and trustworthy and ensures smooth running of our company’s offices and contributes in driving sustainable growth.
Job Description
Primary duties incudes supporting human resources department by posting jobs, screening and interviewing applicants; preparing payroll; orienting new employees; administering employee onboarding and benefit programs. Undertake administrative tasks, ensuring the rest of the staff has adequate support to work efficiently. Support managers and employees through a variety of tasks related to organization and communication.

Manage recruitment process from new job posting, screening of candidates, conduct initial telephonic interviews and provide feedback.
Execute organize and facilitate our company’s onboarding procedures for new hires.
Generate HR documents for the newly hired and explain company policies and procedures.
Maintain attendance and leaves record of current employees.
Provide assistance during staff performance evaluation and appraisal.
Coordinate office activities and operations to secure efficiency and compliance to company policies.
Manage phone calls and correspondence (e-mail, letters, packages etc.).
Create and update records and databases with personnel.
Track stocks of office supplies such as groceries, stationary etc., etc., and place orders when necessary.
Monthly office utility bills and internet device payments and handle bank related issues.
Purchase of office equipment, fixed assets and computer accessories etc.
Coordinating and fixing any problem in team member’s computer systems on as they arise.
Preparation of Payroll by preparing and verifying employees’ attendance reports.
Submit timely reports and prepare presentations/proposals as assigned.
Organize social events such as employee birthdays, company dinners, etc., etc.
Supervise administrative staff and divide responsibilities to ensure performance.
Executing daily/weekly cleaning of office through admin staff.

Job Detail

Functional Area: HR / Administration
Total Position: 1
Job Type: Permanent
Shift: Day shift (9AM & 6PM)
Education Level: BBA/Bachelors
Experience required: 1 to 2 years
Job Location: Karachi, Pakistan

Skills Required

People friendly personality with positive attitude.
Familiarity with ATS (applicant tracking) software and resume databases.
Outstanding communication and interpersonal abilities.
Excellent organizational and leadership skills.
Familiarity with office management procedures and basic accounting principles.
Have knowledge of MS Office and office management software (ERP etc.).
Proficiency with computer software, including Excel, Outlook and PowerPoint.
Excellent oral and written communication skills.
Knowledge of office management systems and procedures.
Excellent time management skills and ability to multi-task and priorities.

Plus Skills

BBA/Bachelors in Human Resource Management, Office Operations and administration or relevant field are preferred.

Job Type: Full-time
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)
"
HR Officer,Mega Marketing Network,Karachi,https://pk.indeed.com/company/Mega-Marketing-Network/jobs/Human-Resource-Officer-3d7abb11b2213cdc?fccid=76f0de67ef320421&vjs=3,"Rs 50,000 - Rs 70,000 a month",Full-time,Posted 17 days ago,Hiring 2 candidates for this role,"Job description
Mega Marketing Network is a full-fledged Digital Marketing agency and we are looking for an energetic team member for the HR Department.
Position: HR Officer
Location: Block 10, Gulshan-e-Iqbal, Karachi
Type: Full-time, Office Based, Monday to Saturday, 10 am to 7 pm
Requirements:

Bachelor's degree in Human Resource
Must have 5+ year experience working with digital media agency in HR role
Some experience in office administration and managing legal matters
Must have excellent skills in finding talent using job portals & LinkedIn
Excellent command on Computer and MS Office
Excellent Communication Skills in English and Urdu
Talkative, Sharp Mind, Friendly Positive Attitude, Energetic, Good Memory, & Good Personality

Job Description:

Assist in recruitment process
Post jobs on social media and job boards, screen applications, schedule interviews.
Manage policy implementations.
Manage employee engagement activities.
Assist in preparing HR documents.
Responding to queries regarding HR related matters.
Assist in daily HR and Office Admin activities.
Handling legal matters

Package:

Fixed Salary (as per Education and Experience)
24 Paid Leaves per Year
Annual Performance Bonus
Medical Allowance (Self + Parents/Spouse)
Maternity Reimbursement
Unutilized Leaves Encashment

Job Type: Full-time
Salary: Rs50,000.00 - Rs70,000.00 per month
Education:

Bachelor's (Preferred)

Experience:

HR and Admin: 5 years (Preferred)

Language:

English Language (Preferred)

Job Type: Full-time
Salary: Rs50,000.00 - Rs70,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)
"
HR Operations Executive,Cubix Pvt Ltd,Karachi,https://pk.indeed.com/company/Cubix-Pvt-Ltd/jobs/Human-Resource-Operation-Executive-2fae1db4ab5b44f9?fccid=261834ef33d21b07&vjs=3,"Rs 40,000 - Rs 50,000 a month",Full-time,Posted 8 days ago,Hiring 1 candidate for this role,"Job Title: HR Operations Executive ( MALE )
Job Overview:
As an HR Operations Executive, you will be responsible for managing and executing the day-to-day HR operations of the company. This role requires a deep understanding of HR processes and procedures, as well as excellent organizational and communication skills. You will work closely with other HR professionals and departments to ensure that all HR tasks are completed efficiently and effectively.
MUST BE GOOD AT MS EXCEL !
Key Responsibilities:

Manage and execute HR operations including, but not limited to, employee onboarding, offboarding, payroll processing, benefits administration, and employee data management.
Develop and implement HR policies and procedures to ensure compliance with legal requirements and company standards.
Maintain accurate and up-to-date HR records, ensuring that all employee data is entered and updated in a timely manner.
Respond to employee inquiries regarding HR policies, procedures, and benefits.
Assist in the recruitment process by coordinating interviews, conducting background checks, and issuing job offers.
Participate in HR projects as needed, including the development and implementation of HR programs and initiatives.
Ensure that all HR activities are completed in a timely, accurate, and professional manner.

Qualifications:

Bachelor's degree in Human Resources or related field.
3-5 years of experience in HR operations.
Excellent organizational and communication skills.
Strong attention to detail and ability to manage multiple tasks simultaneously.
Knowledge of HR policies, procedures, and regulations.
Proficiency in HRIS systems and Microsoft Office.
Ability to work independently and collaboratively with other departments.

This job description is intended to convey information essential to understanding the scope of the position and is not an exhaustive list of skills, efforts, duties, responsibilities, or working conditions associated with it.
Job Type: Full-time
Salary: Rs40,000.00 - Rs50,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Application Question(s):

Do you know how to work on MS Excel ?
"
